date,temperature,humidity,luminosity
2019-11-27 16:37:51.073,24.7,26.1,73
2019-11-27 16:37:48.796,24.7,26.2,73
2019-11-27 16:37:46.519,24.7,26.2,73
2019-11-27 16:37:44.245,24.7,26.3,73
2019-11-27 16:37:41.968,24.7,26.4,72
2019-11-27 16:37:39.690,24.7,26.5,72
2019-11-27 16:37:37.418,24.7,26.6,72
2019-11-27 16:37:35.140,24.7,26.6,72
2019-11-27 16:37:32.862,24.7,26.8,67
2019-11-27 16:37:30.590,24.7,27.1,67
2019-11-27 16:37:28.312,24.7,27.4,66
2019-11-27 16:37:26.036,24.7,27.5,66
2019-11-27 16:37:23.758,24.7,27.2,66
2019-11-27 16:37:21.484,24.7,27.3,68
2019-11-27 16:37:19.209,24.7,27.3,68
2019-11-27 16:37:16.930,24.7,26.5,67
2019-11-27 16:37:14.656,24.7,26.6,70
2019-11-27 16:37:12.381,24.7,26.4,66
2019-11-27 16:37:10.103,24.7,26.0,70
